l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, RFL_CO_L_328, AMK25, 191.333, 210, 0
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, RFL_CO_I_328, AMK25, 191.333, 210, 0
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, WPNS_CO_328, AMK25, 50, 210, 0
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, RFL_CO_K_328, AMK25, 191.333, 210, 0
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, J007, AMK25, 1.33333, 41, 0
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, GG41, AMK25, 2, 22, 0
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, Water_Rigid, JLTV_M1279A1, 68, 33, 0
Phase_I_328_Staging_Location, Phase_II_Farp_2A, 26, WPNS_CO_328, JLTV_M1279A1, 96, 210, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, B542, AMK25, 14, 42, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, G924, AMK25, 2, 50, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, AMK25, 14, 63, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, CRTG-_556MM_TRCR_M856, AMK25, 3, 30, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, Water_Rigid, AMK25, 31.2, 33, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, RFL_CO_B_128, AMK25, 112, 210, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, A363, AMK25, 0.666667, 36.5, 0
Phase_I_128_Staging_Location, Phase_II_D-Day_128_Support_Area, 26, RFL_CO_C_128, AMK25, 112, 210, 0
