l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Cartridge-_25mm_APDS-T_M791_Linked, CH-53K_King_Stallion, 0.157895, 99, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, A363, CH-53K_King_Stallion, 0.157895, 36.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, MN79, CH-53K_King_Stallion, 0.368421, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, BA14, CH-53K_King_Stallion, 0.105263, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, J007, CH-53K_King_Stallion, 0.526316, 41, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA04, CH-53K_King_Stallion, 0.105263, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA60, CH-53K_King_Stallion, 4.42105, 24.72, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, CH-53K_King_Stallion, 0.526316, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, ML03, CH-53K_King_Stallion, 0.0526316, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M421, CH-53K_King_Stallion, 0.0526316, 65, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M670, CH-53K_King_Stallion, 0.105263, 9.8, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M456, CH-53K_King_Stallion, 0.105263, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Water_Rigid, CH-53K_King_Stallion, 280, 33, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G945, CH-53K_King_Stallion, 5.89474, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_556MM_TRCR_M856, CH-53K_King_Stallion, 1.26316, 30, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, WH54, CH-53K_King_Stallion, 0.526316, 61.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M420, CH-53K_King_Stallion, 0.368421, 60, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L283, CH-53K_King_Stallion, 0.105263, 8.76, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L312, CH-53K_King_Stallion, 5.78947, 1.64, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Grenade-_66mm_Smoke_Screening-_RP_Veh_Launched_MK1_MOD0, CH-53K_King_Stallion, 113.158, 17, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B542, CH-53K_King_Stallion, 4.10526, 42, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CA30, CH-53K_King_Stallion, 1.36842, 66, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, C871, CH-53K_King_Stallion, 3.68421, 12.3, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G940, CH-53K_King_Stallion, 11.7895, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G924, CH-53K_King_Stallion, 1.26316, 50, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_81MM_SMK_RP_M819_WFZ_MTSQ_M772, CH-53K_King_Stallion, 36.7655, 63, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G950, CH-53K_King_Stallion, 0.368421, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, CRTG-_762MM_4_BALL_M801TRCR_M62, CH-53K_King_Stallion, 6.36842, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA53, CH-53K_King_Stallion, 0.315789, 33.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M039, CH-53K_King_Stallion, 0.0526316, 50, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AB57, CH-53K_King_Stallion, 0.263158, 35.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M131, CH-53K_King_Stallion, 0.105263, 5.54, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, A606, CH-53K_King_Stallion, 0.842105, 36.2, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B546, CH-53K_King_Stallion, 0.210526, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, MRE, CH-53K_King_Stallion, 291.579, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, C484, CH-53K_King_Stallion, 5.05263, 12.43, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, JP5, CH-53K_King_Stallion, 2303.69, 6.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L307, CH-53K_King_Stallion, 5.89474, 2.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G900, CH-53K_King_Stallion, 1.05263, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, A011, CH-53K_King_Stallion, 1.73684, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, WH51, CH-53K_King_Stallion, 5.89474, 66.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Rocket-_298mm_Alternative_Warhead_M30A2_IM_GMLRS, CH-53K_King_Stallion, 0.0526316, 5072, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA54, CH-53K_King_Stallion, 0.157895, 23.65, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Cartridge-_25mm_HEI-T_M792_Linked, CH-53K_King_Stallion, 0.526316, 55, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, K867, CH-53K_King_Stallion, 0.0526316, 40, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B567, CH-53K_King_Stallion, 0.105263, 4.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, G881, CH-53K_King_Stallion, 12.6316, 51, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, AA03, CH-53K_King_Stallion, 0.368421, 17.9, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, CH-53K_King_Stallion, 0.210526, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, Charge-_Demolition_Block_TNT_1-Pound, CH-53K_King_Stallion, 0.0526316, 71.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, B647, CH-53K_King_Stallion, 0.157895, 45, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L314, CH-53K_King_Stallion, 20.6316, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, GG41, CH-53K_King_Stallion, 2.84211, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, BA44, CH-53K_King_Stallion, 14.1053, 4.86, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, MN08, AMK25, 0.0526316, 0.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, M757, AMK25, 0.0526316, 0.005, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 2, L311, AMK25, 0.684211, 1.64, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 3, ALPHA_BTRY_313, CH-53K_King_Stallion, 34.8977, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 3, RFL_CO_C_128, CH-53K_King_Stallion, 29.1183, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, B647, CH-53K_King_Stallion, 0.157895, 45, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L311, CH-53K_King_Stallion, 0.684211, 1.64, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G950, CH-53K_King_Stallion, 1.10526, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, MN79, CH-53K_King_Stallion, 0.368421, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, AA04, CH-53K_King_Stallion, 0.736842, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, AB57, CH-53K_King_Stallion, 0.263158, 35.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, ML03, CH-53K_King_Stallion, 0.0526316, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, JP5, CH-53K_King_Stallion, 21443.6, 6.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G900, CH-53K_King_Stallion, 2.10526, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G963, CH-53K_King_Stallion, 0.315789, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, MN08, CH-53K_King_Stallion, 0.0526316, 0.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L312, CH-53K_King_Stallion, 114.421, 1.64, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, Rocket-_298mm_Alternative_Warhead_M30A2_IM_GMLRS, CH-53K_King_Stallion, 0.684211, 5072, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G881, CH-53K_King_Stallion, 88.4211, 51, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, Charge-_Demolition_Block_TNT_1-Pound, CH-53K_King_Stallion, 0.105263, 71.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, A363, CH-53K_King_Stallion, 0.631579, 36.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, M039, CH-53K_King_Stallion, 0.263158, 50, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, M421, CH-53K_King_Stallion, 0.526316, 65, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, MRE, CH-53K_King_Stallion, 874.737, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G955, CH-53K_King_Stallion, 11.7895, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, AA54, CH-53K_King_Stallion, 0.315789, 23.65, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L283, CH-53K_King_Stallion, 0.421053, 8.76, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, K867, CH-53K_King_Stallion, 0.0526316, 40, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, B567, CH-53K_King_Stallion, 0.105263, 4.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, L305, CH-53K_King_Stallion, 2.94737, 1.46, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, AA03, CH-53K_King_Stallion, 2.21053, 17.9, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, G982, AMK25, 2.94737, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 3, M757, AMK25, 0.149561, 0.005, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 4, RFL_CO_K_328, CH-53K_King_Stallion, 45.0698, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 4, RFL_CO_C_128, CH-53K_King_Stallion, 74.9142, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 4, WPNS_CO_328, CH-53K_King_Stallion, 146, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, L305, CH-53K_King_Stallion, 8.84211, 1.46, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, CA30, CH-53K_King_Stallion, 10.9474, 66, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, C871, CH-53K_King_Stallion, 3.68421, 12.3, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, L311, CH-53K_King_Stallion, 2.05263, 1.64, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, MN79, CH-53K_King_Stallion, 0.736842, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, AB57, CH-53K_King_Stallion, 0.263158, 35.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, M131, CH-53K_King_Stallion, 0.0526316, 5.54, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, L306, CH-53K_King_Stallion, 5.89474, 1.38, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, B546, CH-53K_King_Stallion, 0.210526, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, L307, CH-53K_King_Stallion, 8.84211, 2.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G982, CH-53K_King_Stallion, 2.94737, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, L495, CH-53K_King_Stallion, 145.789, 1.35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, B567, CH-53K_King_Stallion, 0.105263, 4.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, B647, CH-53K_King_Stallion, 0.315789, 45, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, BA14, CH-53K_King_Stallion, 0.210526, 44, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, J007, CH-53K_King_Stallion, 0.789474, 41, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, CRTG-_CAL_50_API_M8API-T_M20_LNKD_AC, CH-53K_King_Stallion, 1.05263, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, ML03, CH-53K_King_Stallion, 0.0526316, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, M670, CH-53K_King_Stallion, 0.263158, 9.8, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, M456, CH-53K_King_Stallion, 0.105263, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, Water_Rigid, CH-53K_King_Stallion, 280, 33, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G945, CH-53K_King_Stallion, 2.94737, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, G963, CH-53K_King_Stallion, 0.947368, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, K867, CH-53K_King_Stallion, 0.421053, 40, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, M757, AMK25, 0.00833325, 0.005, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 4, MN08, AMK25, 0.0526316, 0.56, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 5, ALPHA_BTRY_313, CH-53K_King_Stallion, 29.0531, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, Charge-_Demolition_Block_TNT_1-Pound, CH-53K_King_Stallion, 0.473684, 71.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, GG41, CH-53K_King_Stallion, 2.84211, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, A011, CH-53K_King_Stallion, 2.31579, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, AA54, CH-53K_King_Stallion, 0.157895, 23.65, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, B567, CH-53K_King_Stallion, 0.210526, 4.5, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, Cartridge-_25mm_APDS-T_M791_Linked, CH-53K_King_Stallion, 0.105263, 99, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, AB57, CH-53K_King_Stallion, 1.31579, 35.08, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, M131, CH-53K_King_Stallion, 0.0526316, 5.54, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, ML03, CH-53K_King_Stallion, 0.263158, 15, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, G945, CH-53K_King_Stallion, 5.89474, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, G900, CH-53K_King_Stallion, 1.05263, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, G982, CH-53K_King_Stallion, 2.94737, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 5, MN08, CH-53K_King_Stallion, 0.210526, 0.56, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 6, RFL_CO_L_328, CH-53K_King_Stallion, 81.8907, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 6, RFL_CO_I_328, CH-53K_King_Stallion, 187.886, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 6, WPNS_CO_128, CH-53K_King_Stallion, 31.17, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, G900, CH-53K_King_Stallion, 4.21053, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, G982, CH-53K_King_Stallion, 5.89474, 1.69, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, AA54, CH-53K_King_Stallion, 0.789474, 23.65, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, G940, CH-53K_King_Stallion, 5.89474, 34, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, Cartridge-_Caliber_50_4_SLAP_M9031_SLAP-T_M962_Linked, CH-53K_King_Stallion, 0.315789, 35, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, A606, CH-53K_King_Stallion, 1.89474, 36.2, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, M757, CH-53K_King_Stallion, 0.105263, 0.005, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, MRE, CH-53K_King_Stallion, 583.158, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, M456, CH-53K_King_Stallion, 0.263158, 23, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, Water_Rigid, CH-53K_King_Stallion, 140, 33, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, C871, CH-53K_King_Stallion, 16.5789, 12.3, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 6, B647, CH-53K_King_Stallion, 0.473684, 45, 0
