l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Mosquito_Lake_Sup, Juneau_Airport, 0, D0880, Truck-5, 1, 200, 10000
Mosquito_Lake_Sup, Juneau_Airport, 0, B0027, Truck-5, 0.255546, 311, 0
Mosquito_Lake_Sup, Juneau_Airport, 0, M5030, Truck-5, 3, 510, 0
Mosquito_Lake_Sup, Juneau_Airport, 0, B0008, Truck-5, 1, 794, 0
Mosquito_Lake_Sup, Juneau_Airport, 0, C0078, Truck-5, 6, 200, 0
Mosquito_Lake_Sup, Tanani_Sup, 0, B0049, Truck-5, 0.194468, 7410, 0
Mosquito_Lake_Sup, Tanani_Sup, 0, B0027, Truck-5, 6.28182, 311, 0
Mosquito_Lake_Sup, Tanani_Sup, 0, B2561, Truck-5, 0.00168504, 31900, 0
Mosquito_Lake_Sup, Mud_Bay_Sup, 0, B0027, Truck-5, 1.40601, 311, 0
Mosquito_Lake_Sup, Mud_Bay_Sup, 0, B2561, Truck-5, 0.504908, 31900, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 0, B0014, Truck-5, 2, 736, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 0, B0027, Truck-5, 0.0387423, 311, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 0, V4652, Truck-5, 6, 1, 0
Mosquito_Lake_Sup, Seward_MPF_Port, 0, B22502E, Truck-5, 0.0158565, 363, 0
Mosquito_Lake_Sup, Seward_MPF_Port, 0, B0027, Truck-5, 0.00158626, 311, 0
Mosquito_Lake_Sup, Seward_MPF_Port, 0, V4652, Truck-5, 8, 1, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 0, B22502E, Truck-5, 0.984143, 363, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 0, B0027, Truck-5, 0.197009, 311, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 0, B22102E, Truck-5, 1, 243, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 0, M5030, Truck-5, 1, 510, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 0, B0008, Truck-5, 2, 794, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 0, B0730, Truck-5, 4, 304, 0
Tanani_Sup, Juneau_Airport, 0, A0097, Truck-5, 2, 2, 0
Tanani_Sup, Juneau_Airport, 0, E0994, Truck-5, 1.13407, 68, 10000
Tanani_Sup, Juneau_Airport, 0, E1095, Truck-5, 2, 1, 10000
Tanani_Sup, Juneau_Airport, 0, A7706, Truck-5, 2, 18, 0
Tanani_Sup, Juneau_Airport, 0, NIIN 14671753, Truck-5, 2068.18, 15, 0
Tanani_Sup, Juneau_Airport, 0, E0088, Truck-5, 14.001, 3, 10000
Tanani_Sup, Juneau_Airport, 0, NIIN 1491094, Truck-5, 8.22581, 22, 0
Tanani_Sup, Juneau_Airport, 0, E0989, Truck-5, 21.7508, 24, 10000
Tanani_Sup, Juneau_Airport, 0, E1126, Truck-5, 16, 44, 10000
Tanani_Sup, Mosquito_Lake_Sup, 0, E0088, Truck-5, 4.74975, 3, 10000
Tanani_Sup, Mud_Bay_Sup, 0, E0088, Truck-5, 4.74975, 3, 10000
Tanani_Sup, Port_Chilkoot, 0, E0994, Truck-5, 6.86593, 68, 10000
Tanani_Sup, Port_Chilkoot, 0, E0123, Truck-5, 8, 1, 10000
Tanani_Sup, Port_Chilkoot, 0, E0180, Truck-5, 2, 10, 10000
Tanani_Sup, Elmendorf_AFB, 0, E0088, Truck-5, 3, 3, 10000
Tanani_Sup, Elmendorf_AFB, 0, E0989, Truck-5, 1.74975, 24, 10000
Tanani_Sup, Anchorage_Port, 0, E0088, Truck-5, 4.74975, 3, 10000
Tanani_Sup, Seward_MPF_Port, 0, E0088, Truck-5, 4.74975, 3, 10000
Tanani_Sup, Fairbanks_Airport, 0, A0135, Truck-5, 2, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, V0028, Truck-5, 650, 200, 0
Tanani_Sup, Fairbanks_Airport, 0, A0097, Truck-5, 9, 2, 0
Tanani_Sup, Fairbanks_Airport, 0, C8648, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 0, V0026, Truck-5, 570, 200, 0
Tanani_Sup, Fairbanks_Airport, 0, A7902, Truck-5, 6, 75, 0
Tanani_Sup, Fairbanks_Airport, 0, C8740, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 0, H2047, Truck-5, 12, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, H7255, Truck-5, 2, 10, 0
Tanani_Sup, Fairbanks_Airport, 0, H2044, Truck-5, 2, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, A0073, Truck-5, 17, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, A7706, Truck-5, 3, 18, 0
Tanani_Sup, Fairbanks_Airport, 0, V4012, Truck-5, 6.99652, 200, 0
Tanani_Sup, Fairbanks_Airport, 0, H7900, Truck-5, 1, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, A0126, Truck-5, 3, 1, 0
Tanani_Sup, Fairbanks_Airport, 0, C8640, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 0, E0989, Truck-5, 4.74975, 24, 10000
Mud_Bay_Sup, Elmendorf_AFB, 0, V4355, Truck-5, 60, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, K4250, Truck-5, 20, 1, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, B0028, Truck-5, 2, 455, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V4550, Truck-5, 2, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, K4128, Truck-5, 20, 1, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, C4546, Truck-5, 9, 3, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, V4340, Truck-5, 20, 200, 0
Mud_Bay_Sup, Elmendorf_AFB, 0, K4895, Truck-5, 5, 1, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4355, Truck-5, 610, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4610, Truck-5, 36, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, C7915, Truck-5, 5, 120, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, K4959, Truck-5, 41, 505, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, K4250, Truck-5, 40, 1, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4652, Truck-5, 128, 1, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4550, Truck-5, 10, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, B13202E, Truck-5, 5, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, C4546, Truck-5, 10, 3, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V4340, Truck-5, 160, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, H7030, Truck-5, 5, 1, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, C3409, Truck-5, 35.4527, 650, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, D0475, Truck-5, 1, 1, 10000
Mud_Bay_Sup, Fairbanks_Airport, 0, V0012, Truck-5, 160, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 0, V0023, Truck-5, 40, 200, 0
Anchorage_Port, Juneau_Airport, 0, C4433, Truck-5, 1, 3260, 10000
Anchorage_Port, Elmendorf_AFB, 0, C00772E, Truck-5, 1, 480, 0
Anchorage_Port, Elmendorf_AFB, 0, HEATER-PORTABLE-DUCT, Truck-5, 1, 1280, 0
Anchorage_Port, Elmendorf_AFB, 0, PORTABLE FLOOR CRANE, Truck-5, 1, 330, 0
Anchorage_Port, Elmendorf_AFB, 0, CHARGING RIG-O2, Truck-5, 1, 2130, 0
Anchorage_Port, Elmendorf_AFB, 0, COMPRESSOR UNIT-ROTARY, Truck-5, 1, 2500, 0
Anchorage_Port, Elmendorf_AFB, 0, A0047, Truck-5, 0.3296, 7550, 0
Anchorage_Port, Elmendorf_AFB, 0, COMPONENT HANDLING JACK, Truck-5, 1, 910, 0
Anchorage_Port, Elmendorf_AFB, 0, ADU-932 Crate, Truck-5, 1, 80, 0
Anchorage_Port, Elmendorf_AFB, 0, SUU-95/A, Truck-5, 1, 500, 0
Anchorage_Port, Elmendorf_AFB, 0, A32327G, Truck-5, 1, 10840, 0
Anchorage_Port, Elmendorf_AFB, 0, LAU-151/A, Truck-5, 1, 140, 0
Anchorage_Port, Elmendorf_AFB, 0, ADU-933 Crate, Truck-5, 1, 80, 0
Anchorage_Port, Elmendorf_AFB, 0, B09537B, Truck-5, 1, 2220, 0
Anchorage_Port, Elmendorf_AFB, 0, C4433, Truck-5, 4.74975, 3260, 10000
Anchorage_Port, Elmendorf_AFB, 0, HIGH LIFT ADAPTER CRATE, Truck-5, 1, 550, 0
Anchorage_Port, Elmendorf_AFB, 0, LAU-147 Crate, Truck-5, 1, 140, 0
Anchorage_Port, Elmendorf_AFB, 0, YN706, Truck-5, 1, 4910, 0
Anchorage_Port, Elmendorf_AFB, 0, B1021, Truck-5, 7.99456, 3230, 0
Anchorage_Port, Elmendorf_AFB, 0, B00147B, Truck-5, 1, 560, 0
Anchorage_Port, Elmendorf_AFB, 0, BRU-67 Crate, Truck-5, 1, 190, 0
Anchorage_Port, Elmendorf_AFB, 0, SUU-96/A, Truck-5, 1, 250, 0
Anchorage_Port, Seward_MPF_Port, 0, D0034, OSV, 2.55666e-05, 11500, 10000
Anchorage_Port, Seward_MPF_Port, 0, E0043, OSV, 0.000477633, 12060, 10000
Anchorage_Port, Seward_MPF_Port, 0, B1021, OSV, 0.00543852, 3230, 0
Anchorage_Port, Fairbanks_Airport, 0, D0034, Truck-5, 0.384271, 11500, 10000
Anchorage_Port, Fairbanks_Airport, 0, E0043, Truck-5, 0.997686, 12060, 10000
Anchorage_Port, Fairbanks_Airport, 0, C4433, Truck-5, 2, 3260, 10000
Anchorage_Port, Fairbanks_Airport, 0, A0292, Truck-5, 1, 10300, 0
Anchorage_Port, Nome_Port, 0, A04037G, OSV, 1, 10300, 0
Anchorage_Port, Nome_Port, 0, C44332E, OSV, 1, 4830, 10000
Anchorage_Port, Nome_Port, 0, MEPP-6 270 POWER CART (Sea Lift), OSV, 1, 5500, 0
Anchorage_Port, Nome_Port, 0, CART-PAO SEVICING-DIESEL, OSV, 1, 12310, 0
Anchorage_Port, Nome_Port, 0, AIR CONDITIONER-DIESEL-LAND BASED, OSV, 1, 14160, 0
Anchorage_Port, Nome_Port, 0, LH859, OSV, 1, 5500, 0
Camp_Pendleton_Airport, Juneau_Airport, 0, D0015, C-17, 0.243909, 54000, 10000
Camp_Pendleton_Airport, Juneau_Airport, 0, D0017, C-17, 2, 2180, 10000
Camp_Pendleton_Airport, Elmendorf_AFB, 0, B0014, C-17, 7, 736, 0
Camp_Pendleton_Airport, Elmendorf_AFB, 0, H2044, C-17, 3, 1, 0
Camp_Pendleton_Airport, Elmendorf_AFB, 0, D0015, C-17, 0.0872222, 54000, 10000
Camp_Pendleton_Airport, Elmendorf_AFB, 0, H7030, C-17, 2, 1, 0
Camp_Pendleton_Airport, Elmendorf_AFB, 0, A0067, C-17, 2, 9780, 0
Camp_Pendleton_Airport, Nome_Airport, 0, 1479AS500, C-17, 1, 300, 0
Camp_Pendleton_Airport, Nome_Airport, 0, D0022, C-17, 2, 7840, 10000
Camp_Pendleton_Airport, Nome_Airport, 0, A0067, C-17, 6.88235, 9780, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 1, B0027, Truck-5, 0.00010538, 311, 0
Mosquito_Lake_Sup, Fairbanks_Airport, 1, E0088, Truck-5, 4.74975, 3, 10000
Tanani_Sup, Fairbanks_Airport, 1, E0989, Truck-5, 4.74975, 24, 10000
Mud_Bay_Sup, Juneau_Airport, 1, V4355, Truck-5, 28, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, V4610, Truck-5, 2, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, C7915, Truck-5, 4, 120, 0
Mud_Bay_Sup, Juneau_Airport, 1, K4343, Truck-5, 6, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, C79052B, Truck-5, 1, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, K4250, Truck-5, 20, 1, 0
Mud_Bay_Sup, Juneau_Airport, 1, B0027, Truck-5, 1.10126, 311, 0
Mud_Bay_Sup, Juneau_Airport, 1, V4550, Truck-5, 2, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, B2035, Truck-5, 2, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, K4128, Truck-5, 6, 1, 0
Mud_Bay_Sup, Juneau_Airport, 1, V4340, Truck-5, 6, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, K4895, Truck-5, 2, 1, 0
Mud_Bay_Sup, Juneau_Airport, 1, V0012, Truck-5, 7, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, V0023, Truck-5, 2, 200, 0
Mud_Bay_Sup, Juneau_Airport, 1, C4880, Truck-5, 9, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 1, B0027, Truck-5, 0.00010538, 311, 0
Mud_Bay_Sup, Fairbanks_Airport, 1, E0088, Truck-5, 4.74975, 3, 10000
Anchorage_Port, Elmendorf_AFB, 1, C44332E, Truck-5, 1, 4830, 10000
Anchorage_Port, Elmendorf_AFB, 1, A0047, Truck-5, 0.6704, 7550, 0
Anchorage_Port, Elmendorf_AFB, 1, DISABLED WHEEL DOLLY, Truck-5, 1, 310, 10000
Anchorage_Port, Elmendorf_AFB, 1, C4433, Truck-5, 2.25025, 3260, 10000
Seward_MPF_Port, Elmendorf_AFB, 1, B0027, Truck-5, 0.00158626, 311, 0
Seward_MPF_Port, Elmendorf_AFB, 1, B1021, Truck-5, 0.00543852, 3230, 0
Seward_MPF_Port, Fairbanks_Airport, 1, B22502E, Truck-5, 0.0158565, 363, 0
Seward_MPF_Port, Fairbanks_Airport, 1, V4652, Truck-5, 8, 1, 0
Anchorage_Port, Nome_Port, 1, D0034, OSV, 0.615678, 11500, 10000
Camp_Pendleton_Airport, Juneau_Airport, 1, B0063, C-17, 1, 46420, 0
Camp_Pendleton_Airport, Juneau_Airport, 1, D0015, C-17, 0.756091, 54000, 10000
Camp_Pendleton_Airport, Juneau_Airport, 1, D0003, C-17, 1, 44480, 10000
Camp_Pendleton_Airport, Juneau_Airport, 1, D0005, C-17, 1, 44480, 10000
Camp_Pendleton_Airport, Elmendorf_AFB, 1, B0063, C-17, 1, 46420, 0
Camp_Pendleton_Airport, Elmendorf_AFB, 1, D0033, C-17, 2, 10740, 10000
Camp_Pendleton_Airport, Elmendorf_AFB, 1, D0015, C-17, 0.912778, 54000, 10000
Camp_Pendleton_Airport, Nome_Airport, 1, D0034, C-17, 0.384322, 11500, 10000
Camp_Pendleton_Airport, Nome_Airport, 1, B0014, C-17, 5, 736, 0
Camp_Pendleton_Airport, Nome_Airport, 1, 3573AS100-1, C-17, 1, 2100, 0
Camp_Pendleton_Airport, Nome_Airport, 1, 040489-10, C-17, 1, 4000, 0
Camp_Pendleton_Airport, Nome_Airport, 1, A0073, C-17, 6, 1, 0
Camp_Pendleton_Airport, Nome_Airport, 1, B0008, C-17, 1, 794, 0
Camp_Pendleton_Airport, Nome_Airport, 1, 10-10-0002, C-17, 1, 12500, 0
Juneau_Airport, Elmendorf_AFB, 2, E0994, C-17, 1.13407, 68, 10000
Juneau_Airport, Fairbanks_Airport, 2, E1095, Truck-5, 2, 1, 10000
Juneau_Airport, Fairbanks_Airport, 2, E0088, Truck-5, 14.001, 3, 10000
Juneau_Airport, Fairbanks_Airport, 2, E0989, Truck-5, 21.7508, 24, 10000
Juneau_Airport, Fairbanks_Airport, 2, E1126, Truck-5, 16, 44, 10000
Mosquito_Lake_Sup, Juneau_Airport, 2, B0027, Truck-5, 0.0262282, 311, 0
Mosquito_Lake_Sup, Juneau_Airport, 2, B2085, Truck-5, 1, 2600, 0
Mosquito_Lake_Sup, Juneau_Airport, 2, C0035, Truck-5, 1, 887, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 2, B2566, Truck-5, 0.672322, 13440, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 2, B0027, Truck-5, 0.792948, 311, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 2, B2085, Truck-5, 3, 2600, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 2, B0043, Truck-5, 1, 1550, 0
Tanani_Sup, Juneau_Airport, 2, C8614, Truck-5, 1, 200, 0
Tanani_Sup, Juneau_Airport, 2, V0028, Truck-5, 28, 200, 0
Tanani_Sup, Juneau_Airport, 2, C8600, Truck-5, 1, 200, 0
Tanani_Sup, Juneau_Airport, 2, D0013, Truck-5, 1, 200, 10000
Tanani_Sup, Juneau_Airport, 2, V0024, Truck-5, 28, 200, 0
Tanani_Sup, Juneau_Airport, 2, V0026, Truck-5, 28, 200, 0
Tanani_Sup, Juneau_Airport, 2, C8740, Truck-5, 2, 200, 0
Tanani_Sup, Juneau_Airport, 2, C8604, Truck-5, 1, 200, 0
Tanani_Sup, Juneau_Airport, 2, V4011, Truck-5, 2, 200, 0
Tanani_Sup, Juneau_Airport, 2, C8638, Truck-5, 1, 720, 0
Tanani_Sup, Juneau_Airport, 2, B0027, Truck-5, 1.6193, 311, 0
Tanani_Sup, Juneau_Airport, 2, V4012, Truck-5, 2, 200, 0
Tanani_Sup, Juneau_Airport, 2, NIIN 14671753, Truck-5, 118.182, 15, 0
Tanani_Sup, Juneau_Airport, 2, C8640, Truck-5, 2, 200, 0
Tanani_Sup, Juneau_Airport, 2, NIIN 1491094, Truck-5, 3.22581, 22, 0
Tanani_Sup, Elmendorf_AFB, 2, V0028, Truck-5, 60, 200, 0
Tanani_Sup, Elmendorf_AFB, 2, V0024, Truck-5, 60, 200, 0
Tanani_Sup, Elmendorf_AFB, 2, V0026, Truck-5, 60, 200, 0
Tanani_Sup, Elmendorf_AFB, 2, B0027, Truck-5, 2.91587, 311, 0
Tanani_Sup, Fairbanks_Airport, 2, V0024, Truck-5, 650, 200, 0
Tanani_Sup, Fairbanks_Airport, 2, V4011, Truck-5, 44, 200, 0
Tanani_Sup, Fairbanks_Airport, 2, E1123, Truck-5, 4.74975, 163, 10000
Tanani_Sup, Fairbanks_Airport, 2, B0027, Truck-5, 0.821513, 311, 0
Tanani_Sup, Fairbanks_Airport, 2, C8644, Truck-5, 1, 200, 0
Tanani_Sup, Fairbanks_Airport, 2, V4012, Truck-5, 37.0035, 200, 0
Tanani_Sup, Fairbanks_Airport, 2, C8685, Truck-5, 1, 200, 0
Mud_Bay_Sup, Juneau_Airport, 2, M0001, Truck-5, 0.0297495, 790, 0
Mud_Bay_Sup, Juneau_Airport, 2, K4959, Truck-5, 6, 505, 0
Mud_Bay_Sup, Juneau_Airport, 2, B0029, Truck-5, 2, 534, 0
Mud_Bay_Sup, Juneau_Airport, 2, C0138, Truck-5, 1.09658, 730, 0
Mud_Bay_Sup, Juneau_Airport, 2, B0028, Truck-5, 5, 455, 0
Mud_Bay_Sup, Juneau_Airport, 2, M5030, Truck-5, 2, 510, 0
Mud_Bay_Sup, Fairbanks_Airport, 2, C3409, Truck-5, 85.6848, 650, 0
Port_Chilkoot, Fairbanks_Airport, 2, E0994, Truck-5, 6.86593, 68, 10000
Port_Chilkoot, Fairbanks_Airport, 2, E0123, Truck-5, 8, 1, 10000
Port_Chilkoot, Fairbanks_Airport, 2, E0180, Truck-5, 2, 10, 10000
Elmendorf_AFB, Fairbanks_Airport, 2, E0088, Truck-5, 3, 3, 10000
Elmendorf_AFB, Fairbanks_Airport, 2, A0067, Truck-5, 2, 9780, 0
Elmendorf_AFB, Fairbanks_Airport, 2, E0989, Truck-5, 1.74975, 24, 10000
Anchorage_Port, Seward_MPF_Port, 2, E0043, OSV, 0.000679517, 12060, 10000
Anchorage_Port, Fairbanks_Airport, 2, E0088, Truck-5, 4.74975, 3, 10000
Seward_MPF_Port, Fairbanks_Airport, 2, E0088, Truck-5, 4.74975, 3, 10000
Fairbanks_Airport, Elmendorf_AFB, 2, B0027, Truck-5, 0.197009, 311, 0
Nome_Airport, Teller_Dest, 2, D0034, Truck-5, 0.384322, 11500, 10000
Nome_Airport, Teller_Dest, 2, B0014, Truck-5, 5, 736, 0
Nome_Airport, Teller_Dest, 2, 3573AS100-1, Truck-5, 1, 2100, 0
Nome_Airport, Teller_Dest, 2, 1479AS500, Truck-5, 1, 300, 0
Nome_Airport, Teller_Dest, 2, 040489-10, Truck-5, 1, 4000, 0
Nome_Airport, Teller_Dest, 2, D0022, Truck-5, 2, 7840, 10000
Nome_Airport, Teller_Dest, 2, A0073, Truck-5, 6, 1, 0
Nome_Airport, Teller_Dest, 2, B0008, Truck-5, 1, 794, 0
Nome_Airport, Teller_Dest, 2, A0067, Truck-5, 5.35294, 9780, 0
Nome_Airport, Teller_Dest, 2, 10-10-0002, Truck-5, 0.903925, 12500, 0
Juneau_Airport, Nome_Airport, 2, D0880, C-17, 1, 200, 10000
Juneau_Airport, Nome_Airport, 2, V4355, C-17, 28, 200, 0
Juneau_Airport, Nome_Airport, 2, V4610, C-17, 2, 200, 0
Juneau_Airport, Nome_Airport, 2, C7915, C-17, 2, 120, 0
Juneau_Airport, Nome_Airport, 2, K4343, C-17, 6, 200, 0
Juneau_Airport, Nome_Airport, 2, A0097, C-17, 2, 2, 0
