l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, L306, AMK25, 39.4737, 1.38, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, L305, AMK25, 11.7895, 1.46, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, MN08, AMK25, 2.85965, 0.56, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, G955, AMK25, 26.5263, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, L312, AMK25, 52.1053, 1.64, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, L314, CH-53K_King_Stallion, 37.4737, 1, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, BA44, CH-53K_King_Stallion, 14.1053, 4.86, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, G945, CH-53K_King_Stallion, 23.5789, 1.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, G900, CH-53K_King_Stallion, 1.05263, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, M131, CH-53K_King_Stallion, 0.210526, 5.54, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, JP5, CH-53K_King_Stallion, 9214.76, 6.6, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 10, A011, CH-53K_King_Stallion, 0.578947, 23, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 10, RFL_CO_I_328, CH-53K_King_Stallion, 106.186, 210, 0
Sultan_Iskandar_Muda_Airport, Banda_Aceh_Port, 10, RFL_CO_B_128, CH-53K_King_Stallion, 87.8222, 210, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, Cartridge-_25mm_HEI-T_M792_Linked, CH-53K_King_Stallion, 0.473684, 55, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, M420, CH-53K_King_Stallion, 0.263158, 60, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, AA04, CH-53K_King_Stallion, 0.947368, 17.75, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, M039, CH-53K_King_Stallion, 0.263158, 50, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, CRTG-_556MM_TRCR_M856, CH-53K_King_Stallion, 8.75439, 30, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, G900, CH-53K_King_Stallion, 3.15789, 47, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, C385, CH-53K_King_Stallion, 2, 1071, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, GG41, CH-53K_King_Stallion, 2.84211, 22, 0
Banda_Aceh_Port, Sultan_Iskandar_Muda_Airport, 11, M421, CH-53K_King_Stallion, 0.0526316, 65, 0
